Rank,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
31,Tramaine Isabell,DREX,28,34.4,7.2,15.2,0.474,1.8,5.2,0.34,4.7,6.2,0.763,2.9,1.9,1.1,6.4,7.5,3.4,1.2,0,20.9
32,B.J. Johnson,LU,27,35.2,7.2,16.1,0.446,1.7,4.9,0.359,4.7,5.4,0.869,2.5,2.1,2.1,6.2,8.3,0.7,1.3,0.7,20.8
33,Jerome Robinson,BC,35,36,7.1,14.7,0.485,2.3,5.7,0.409,4.2,5,0.83,2.7,2.5,0.5,3.1,3.6,3.3,0.9,0.1,20.7
34,Eugene German,NIU,32,31,7.6,16.1,0.471,1.9,5.7,0.339,3.5,4.5,0.771,2.1,1.6,0.4,3.4,3.8,1.7,0.9,0.2,20.6
35,Joel Hernandez,LIU,35,32.9,7.3,15.9,0.461,1.7,4.4,0.374,4.2,6.4,0.664,3,2.6,1.9,3.9,5.8,2.6,0.5,0.5,20.5
36,Kevin Hervey,UTA,33,32.2,7.4,16.5,0.446,2.3,6.9,0.339,3.4,4.2,0.807,2.7,1.8,2.3,6.2,8.5,2.2,1.2,0.6,20.5
37,Zach Thomas,BU,35,31.8,5.9,12.7,0.462,1.8,4.7,0.382,6.9,8.9,0.777,2.9,2,1.3,7.8,9.1,2.1,1,0.7,20.5
38,Andrew Rowsey,MU,35,32.7,5.9,14.1,0.42,3.6,8.6,0.415,5,5.5,0.902,2.8,2.4,0.4,2.6,3,4.8,0.9,0.2,20.5
39,Markus Howard,MU,34,31.5,7,15.1,0.464,3.3,8.1,0.404,3.1,3.3,0.938,2.5,2.5,0.4,2.8,3.2,2.8,1,0.1,20.4
40,C.J. Williams,HU,33,35.5,7.7,17.2,0.446,2.2,5.5,0.409,2.8,3.6,0.782,1.8,2.2,0.7,2.7,3.4,0.6,0.8,0.3,20.4
41,Aaron Holiday,UCLA,33,37.7,6.4,13.9,0.461,2.7,6.2,0.429,4.8,5.8,0.828,3.8,2.6,0.5,3.2,3.7,5.8,1.3,0.2,20.3
42,Nick Dixon,UTRGV,33,29.6,6,13.3,0.448,1.6,4.6,0.353,6.7,8.5,0.796,2.5,1.9,1.6,2.8,4.4,2.4,1.4,0.2,20.3
43,Jairus Lyles,UMBC,33,34.9,6.8,15.5,0.439,2.4,6.1,0.39,4.2,5.2,0.792,3.1,2,0.7,4.8,5.5,3.5,2.1,0.2,20.2
44,Deandre Ayton,U of A,35,33.5,7.9,12.9,0.612,0.3,1,0.343,4,5.5,0.733,2,2.3,3.4,8.2,11.6,1.6,0.6,1.9,20.1
45,Zach Lofton,NMSU,33,31.9,6.6,14.4,0.456,2.6,6.9,0.38,4.3,5.6,0.772,2.2,2,1.1,3.9,5,1.7,1.1,0.1,20.1
46,C.J. Burks,MU,35,35.9,7.4,15.7,0.472,2.5,6.7,0.364,2.7,3.1,0.889,3.1,2.1,0.5,3.6,4.1,3.1,1,0.1,20.1
47,Chandler Hutchison,BSU,31,31,6.6,13.9,0.475,1.5,4.1,0.359,5.3,7.2,0.728,3.4,2.4,0.9,6.8,7.7,3.5,1.5,0.3,20
48,Zane Martin,TU,32,30.2,7.1,15.4,0.458,2.2,5.8,0.38,3.5,5,0.696,2.4,2.1,0.6,3,3.5,2.7,0.8,0.2,19.8
49,Marcus Foster,CU,33,31.6,7.5,15.4,0.483,2.9,7,0.413,2,2.7,0.744,2.2,1.7,0.7,3.2,3.9,2.7,1,0.1,19.8
50,Keita Bates-Diop,OSU,34,33.1,7.3,15.1,0.48,1.9,5.4,0.359,3.3,4.1,0.794,1.8,1.7,1.5,7.2,8.7,1.6,0.9,1.6,19.8
51,Roddy Peters,NSU,32,26.8,7.2,13.9,0.515,0.3,1.2,0.289,5,6.6,0.762,3.8,2.5,0.9,5,5.9,4.2,1.4,0.2,19.7
52,Tony Carr,PSU,37,35.3,6.6,16.2,0.408,2.4,5.5,0.433,4,5,0.799,2.3,1.8,0.9,4.1,4.9,5,0.8,0.3,19.6
53,Roosevelt Smart,UNT,38,33.5,5.8,14.7,0.397,3.5,9.3,0.378,4.4,4.9,0.888,1.7,2.3,0.4,3.7,4.2,0.9,0.6,0.3,19.5
54,Paul Miller,NDSU,31,33.8,6.7,14.9,0.451,2.2,6.4,0.34,3.9,4.7,0.836,3.1,1.6,0.5,5.3,5.8,3.4,1,0.3,19.5
55,Reid Travis,SU,35,34,7.1,13.5,0.527,0.5,1.7,0.295,4.7,6.9,0.675,2.1,2.6,3,5.8,8.7,1.3,0.7,0.1,19.5
56,"Kyle Allman, Jr.",CSUF,32,32.9,6.2,12.7,0.489,1.4,3.3,0.429,5.7,7.6,0.746,2.3,2.1,0.3,3.1,3.5,2.3,1.1,0.2,19.5
57,Trevon Bluiett,XAV,35,34.3,5.8,13.2,0.437,3,7.2,0.417,4.8,5.6,0.848,2,2.2,0.8,4.7,5.5,2.5,0.7,0.3,19.3
58,Denzel Mahoney,SEMO,31,31.3,5.7,12.3,0.463,2.1,5,0.413,5.9,7,0.835,1.6,2.9,1.5,3.6,5.1,1.3,0.9,0.2,19.3
59,Yante Maten,UGA,33,34.3,6.3,13.5,0.464,0.9,2.6,0.341,5.8,7.3,0.801,2,2.2,3.5,5.1,8.6,1.5,0.5,1.5,19.3
60,Rob Gray,U of H,34,31.9,6.4,14.4,0.447,1.8,5,0.359,4.6,5.8,0.802,2.3,1.6,0.7,3,3.7,4.4,1.1,0.1,19.3
61,Tyus Battle,SU,37,39,6.3,15.8,0.399,2.1,6.5,0.322,4.5,5.4,0.839,2.4,2,0.5,2.5,2.9,2.1,1.5,0.2,19.2
62,Gary Blackston,PVAMU,33,32.3,6.6,15,0.439,1.3,3.7,0.358,4.7,6.6,0.719,3,3.3,1.5,3.9,5.3,3.5,1.5,0.1,19.2
63,Collin Sexton,UA,33,29.9,5.9,13.3,0.447,1.3,4,0.336,5.9,7.6,0.778,2.8,2.5,1,2.7,3.8,3.6,0.8,0.1,19.2
64,Max Heidegger,UCSB,32,32.9,6.1,14.1,0.432,3,7.3,0.404,4,5.2,0.765,1.6,2.2,0.3,2.1,2.5,2.5,0.6,0.1,19.1
65,Reed Timmer,DU,34,33.4,5.5,12.4,0.444,2.7,6.6,0.413,5.4,6.2,0.863,1.9,1.7,0.5,3,3.6,2.3,0.6,0.1,19.1
66,Jermaine Marrow,HU,34,34.6,6.7,16.9,0.398,1.2,4.1,0.295,4.5,5.6,0.797,3.4,2.6,0.9,4.1,5,5.4,1.3,0,19.1
67,Jaylen Adams,STBN,28,37,5.5,12.5,0.437,2.7,6.1,0.436,5.5,6.5,0.851,3.1,2.9,0.4,3,3.4,5.2,1.5,0.2,19.1
68,Matt Scott,NU,29,33.1,6.2,14.6,0.424,1.7,5.2,0.316,5.1,7.2,0.712,2.2,2,2.4,5,7.3,2.6,1.1,0.5,19.1
69,Victor Sanders,U of I,31,30.7,5.9,12.8,0.457,2.6,6.7,0.388,4.6,6,0.778,3.1,2.5,0.6,2.9,3.5,3.3,1,0.5,19
70,Justin Tillman,VCU,33,30.6,7.5,13.5,0.557,0.8,2.5,0.329,3.1,4.7,0.654,1.7,2.4,3.3,6.6,9.9,0.5,0.3,1,18.9
71,Tookie Brown,GSU,32,32.3,5.9,11.1,0.534,1.5,3.2,0.471,5.5,7.3,0.753,2.5,2.5,0.6,3.4,4.1,4.3,1.8,0.3,18.9
72,Justin James,UW,32,31.1,6.6,13.9,0.472,1.2,4.1,0.308,4.6,6.3,0.726,2.5,2.5,0.6,5.4,6,3.1,1.1,0.5,18.9
73,Jalen Brunson,VILL,40,31.8,6.8,12.9,0.521,2.1,5.3,0.408,3.2,4,0.802,1.8,1.9,0.3,2.8,3,4.6,0.9,0,18.9
74,Brandon Tabb,BCU,30,31.3,5.7,14.4,0.397,3.2,9.6,0.337,4.2,4.6,0.913,2.3,2.8,0.8,2.9,3.6,1.6,1.5,0.4,18.9
75,Jeremiah Martin,UM,27,34.7,5.8,13.1,0.444,1.9,5.8,0.327,5.4,6.9,0.784,2.7,1.9,0.7,3.5,4.3,3.8,2.3,0.6,18.9
76,Cameron Young,QU,33,34.1,5.7,13.4,0.423,1.9,6.4,0.303,5.6,7.4,0.754,2.8,2.6,1.8,5,6.8,2.8,1.3,0.3,18.8
77,Thomas Wilder,WMY,32,32.8,6,13.8,0.431,1.5,4.5,0.324,5.4,6.5,0.841,2.5,2.2,0.7,3.7,4.4,4.3,1.9,0.3,18.8
78,Caleb Martin,UNR,36,33.3,6.2,13.6,0.453,2.8,6.9,0.403,3.7,5,0.749,1.7,2.6,0.9,4.4,5.4,2.6,1.2,0.6,18.8
79,Jalen Hayes,OU,29,35.7,7.3,13.9,0.525,0.2,0.8,0.217,4,4.9,0.83,2.4,3.2,2.3,5.8,8.1,2,1,0.9,18.8
80,Tanner Leissner,UNH,31,35.8,6.3,13.9,0.451,1.2,3.7,0.33,4.9,6.4,0.769,1.6,2.1,2.6,4.3,6.9,2,0.5,0.3,18.7
81,Matt Mooney,USD,34,30.6,6.7,15,0.445,2.2,6.4,0.352,3.1,3.8,0.829,2.4,2,0.6,3.4,4.1,3.1,2,0.1,18.7
82,Rodrick Sikes,USA,32,31.2,5.6,13.2,0.423,2.8,7.4,0.37,4.8,6.2,0.777,1.9,1.9,0.4,2.7,3.1,0.8,0.9,0.2,18.7
83,Joe Kilgore,TAMU-CC,29,35.1,6.3,15.6,0.406,1.3,3.7,0.343,4.7,6,0.792,3,2.1,1,4.7,5.6,3.3,1.8,0.6,18.6
84,Brandon Goodwin,FGC,34,33.4,6.6,13.9,0.47,1.2,4.5,0.275,4.2,5.6,0.75,2.9,1.6,1.1,4.4,5.5,4.8,1.4,0.1,18.6
85,Grant Riller,C of C,33,33.6,7,12.8,0.545,1.7,4.3,0.394,2.9,4,0.729,1.9,2.1,0.4,2.4,2.8,2,1.3,0.4,18.6
86,Martaveous McKnight,UAPB,35,34.1,6.2,13.7,0.452,1.8,5.2,0.352,4.3,6,0.724,2.6,0.9,0.5,3.8,4.3,3.5,1.9,0.1,18.6
87,Sa'eed Nelson,AU,29,37,6.6,14.9,0.443,1,3.3,0.292,4.4,6.5,0.681,3.8,2.7,0.9,2.7,3.6,5.1,1.8,0.2,18.6
88,Carsen Edwards,PU,37,29.5,6.2,13.5,0.458,2.6,6.5,0.406,3.5,4.3,0.824,1.7,1.8,0.4,3.5,3.8,2.8,1.1,0.2,18.5
89,Nathan Knight,W&M,31,28.7,6.6,11.5,0.575,0.4,1.2,0.306,4.8,6.3,0.769,2.7,3.3,1.9,5.4,7.3,2.2,0.6,2,18.5
90,Gabe Levin,LBSU,32,31,6.1,13.3,0.455,0.7,1.9,0.377,5.6,6.9,0.814,2.9,2.7,2.1,5.1,7.2,1.6,1,0.7,18.5
91,Ronshad Shabazz,ASU,33,32.7,6.2,15.6,0.4,2.4,7.1,0.343,3.5,5.2,0.688,2.4,1.8,0.6,1.9,2.5,3,1.1,0.1,18.5
92,Donte Clark,TSU,36,34.8,5.6,14.1,0.401,1.2,4.1,0.282,6,7.8,0.774,2.8,3.1,1.1,4.1,5.2,2.6,1.1,0.3,18.4
93,Stuckey Mosley,JMU,32,35.6,6.2,15.1,0.413,2.7,7.2,0.368,3.3,4,0.843,2,2.5,0.8,3.7,4.5,2.1,1.4,0.2,18.4
94,Jhivvan Jackson,UTSA,29,25.7,6,13.9,0.431,2.7,7.2,0.368,3.8,4.9,0.768,2.4,2.4,0.3,2.9,3.2,1.8,1,0.1,18.4
95,Khalil Small,UWGB,33,34.2,6.1,13.8,0.443,1.6,4.2,0.384,4.5,5.4,0.831,2.7,2.6,2.1,4.6,6.7,3.3,1.3,0.1,18.2
96,Josh Okogie,GT,24,36.4,5.5,13.3,0.416,1.6,4.2,0.38,5.5,6.8,0.821,2.5,2.9,2.2,4,6.2,2.5,1.8,1,18.2
97,Tra Holder,ASU,32,35.1,5.5,13.6,0.407,2.2,5.8,0.369,5,5.9,0.837,2.4,2,0.9,3.2,4.2,3.4,1.3,0,18.2
98,Elijah Bryant,BYU,35,34.7,5.8,11.7,0.494,2.4,5.9,0.415,4.2,4.9,0.85,2.3,2.4,0.5,5.9,6.3,2.3,1.3,0.5,18.2
99,Jamaal King,SFU,31,30.9,6.3,13.3,0.473,1.7,5,0.34,3.9,4.7,0.816,3.1,2.3,0.4,2.7,3.1,3.5,1.2,0,18.2
100,Desmond Williams,FAMU,34,35.6,6.5,14.8,0.438,0.3,1.2,0.268,4.8,6.5,0.739,2.9,2.3,1.8,4.4,6.1,1.9,1.2,0.7,18.1
